#frequency	superkingdom	phylum	class	order	family	genus
0.036704479670891375	undef	undef	undef	undef	undef	undef		
0.0002093879712768971	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OCS155 marine group	Unknown		
0.0008498688245944648	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	marine group		
3.6950818460628905e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Synechococcus		
9.85355158950104e-05	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	uncultured	Unknown		
9.85355158950104e-05	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine Group II	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	Unknown	Unknown		
4.92677579475052e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	AEGEAN-169 marine group		
6.15846974343815e-05	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine Group II	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.0008868196430550937	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.00027097266871127865	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OCS155 marine group	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	DEV007	Unknown		
0.0002586557292244023	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.00038182512409316535	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
2.46338789737526e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Synechococcus		
8.621857640813411e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Prochlorococcus		
0.00027097266871127865	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	NS4 marine group		
3.6950818460628905e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Cryomorphaceae	NS7 marine group		
0.0017736392861101874	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	NS5 marine group		
0.00027097266871127865	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
9.85355158950104e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
0.0010715737353582382	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.00023402185025064973	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas		
0.00035719124511941275	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 4	Unknown		
0.00023402185025064973	Bacteria	Proteobacteria	Gammaproteobacteria	Order Incertae Sedis	Family Incertae Sedis	Marinicella		
8.621857640813411e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	NS2b marine group		
1.23169394868763e-05	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Marinoscillum		
4.92677579475052e-05	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae	Nitrospina		
0.0007266994297257018	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	OM60(NOR5) clade		
1.23169394868763e-05	Bacteria	Proteobacteria	Elev-16S-509	Unknown	Unknown	Unknown		
3.6950818460628905e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	NS4 marine group		
0.0009730382194632278	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Marinoscillum		
0.0001970710317900208	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	Unknown	Unknown		
9.85355158950104e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Deep 1	Unknown		
2.46338789737526e-05	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	SAR406 clade(Marine group A)	Unknown		
0.00032024042665878383	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
0.00032024042665878383	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Candidatus Pelagibacter		
0.00040645900306691794	Bacteria	Proteobacteria	Gammaproteobacteria	Order Incertae Sedis	Family Incertae Sedis	Marinicella		
0.00045572676101442313	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Chesapeake-Delaware Bay	Unknown		
0.0013671802830432693	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	Unknown	Unknown		
0.00046804370050129945	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 2	Unknown		
0.0002093879712768971	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.0009607212799763514	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	NS5 marine group		
0.0008252349456207122	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182 clade	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	Unknown	Unknown		
0.0025496064737833943	Bacteria	Bacteroidetes	Cytophagia	Order III Incertae Sedis	Family Incertae Sedis	Balneola		
0.0003325573661456601	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
8.621857640813411e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Deep 1	Unknown		
0.0009360874010025989	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116 clade	Unknown		
7.390163692125781e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Synechococcus		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.0013794972225301457	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A clade	Unknown	Unknown		
0.00023402185025064973	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	NS5 marine group		
0.00011085245538188671	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
7.390163692125781e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas		
0.0005049945189619284	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Defluviicoccus		
7.390163692125781e-05	Bacteria	Proteobacteria	Skagenf62	Unknown	Unknown	Unknown		
0.000246338789737526	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.00032024042665878383	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Synechococcus		
7.390163692125781e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.00022170491076377343	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Cobetia		
9.85355158950104e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0002832896081981549	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Prochlorococcus		
4.92677579475052e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas		
6.15846974343815e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Deep 1	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0002586557292244023	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.000123169394868763	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Synechococcus		
0.000369508184606289	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Prochlorococcus		
0.00043109288204067054	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.00011085245538188671	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
0.000739016369212578	Bacteria	Proteobacteria	Elev-16S-509	Unknown	Unknown	Unknown		
0.0018105901045708161	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Chesapeake-Delaware Bay	Unknown		
3.6950818460628905e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
7.390163692125781e-05	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine Group II	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	Unknown	Unknown		
0.0012932786461220115	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116 clade	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Deep 1	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Deep 1	Unknown		
0.000369508184606289	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 3	Unknown		
2.46338789737526e-05	Bacteria	Verrucomicrobia	Arctic97B-4 marine group	Unknown	Unknown	Unknown		
6.15846974343815e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Prochlorococcus		
6.15846974343815e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.0001970710317900208	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Candidatus Pelagibacter		
1.23169394868763e-05	Archaea	Thaumarchaeota	Marine Group I	Unknown	Unknown	Unknown		
0.0002586557292244023	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
0.001022305977410733	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	NS5 marine group		
7.390163692125781e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.0007636502481863307	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Cryomorphaceae	Owenweeksia		
1.23169394868763e-05	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	SAR406 clade(Marine group A)	Unknown		
8.621857640813411e-05	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	SAR406 clade(Marine group A)	Unknown		
0.00014780327384251562	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116 clade	Unknown	Unknown		
0.00014780327384251562	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
3.6950818460628905e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Unknown		
9.85355158950104e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
6.15846974343815e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.0003079234871719075	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Defluviicoccus		
0.00016012021332939192	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Cobetia		
2.46338789737526e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Prochlorococcus		
0.000246338789737526	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
2.46338789737526e-05	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Marinoscillum		
0.0004187759425537942	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OCS155 marine group	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	JL-ETNP-Y6	Unknown		
0.00032024042665878383	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	S25-593	Unknown		
0.0002586557292244023	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.0011085245538188671	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	JL-ETNP-Y6	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	Unknown	Unknown		
0.0007513333086994543	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 2	Unknown		
0.00017243715281626821	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.0007513333086994543	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0014410819199645272	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A clade	Unknown	Unknown		
0.00013548633435563932	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
1.23169394868763e-05	Archaea	Thaumarchaeota	Marine Group I	Unknown	Unknown	Unknown		
0.0001847540923031445	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.000615846974343815	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	OM43 clade		
3.6950818460628905e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	NS4 marine group		
1.23169394868763e-05	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine Group II	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Salinimonas		
6.15846974343815e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Deep 1	Unknown		
0.0001847540923031445	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.00022170491076377343	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
8.621857640813411e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Prochlorococcus		
0.0001970710317900208	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
0.00034487430563253643	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
7.390163692125781e-05	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine Group II	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas		
0.00017243715281626821	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.00016012021332939192	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
6.15846974343815e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.00014780327384251562	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.0006651147322913202	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.00027097266871127865	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
0.00043109288204067054	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Synechococcus		
0.0008745027035682173	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116 clade	Unknown	Unknown		
0.00014780327384251562	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Marinoscillum		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	S25-593	Unknown		
0.0007513333086994543	Bacteria	Proteobacteria	Gammaproteobacteria	Order Incertae Sedis	Family Incertae Sedis	Marinicella		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0001847540923031445	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	JL-ETNP-Y6	Unknown		
0.0003079234871719075	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
3.6950818460628905e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Prochlorococcus		
1.23169394868763e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Mesonia		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Deep 1	Unknown		
0.00038182512409316535	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.00011085245538188671	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine Group II	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
3.6950818460628905e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0016504698912414243	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	NS5 marine group		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Deep 1	Unknown		
0.00045572676101442313	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Deep 1	Unknown		
0.000492677579475052	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Prochlorococcus		
0.0008006010666469596	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
8.621857640813411e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	ZD0405	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Deep 1	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Deep 1	Unknown		
4.92677579475052e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
2.46338789737526e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	NS9 marine group	Unknown		
0.00029560654768503124	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
0.0005049945189619284	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OCS155 marine group	Unknown		
6.15846974343815e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	NS5 marine group		
1.23169394868763e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
0.0005788961558831861	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.00029560654768503124	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
1.23169394868763e-05	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine Group II	Unknown		
0.00044340982152754686	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	OM60(NOR5) clade		
0.0001970710317900208	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
3.6950818460628905e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Cryomorphaceae	Fluviicola		
3.6950818460628905e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	NS9 marine group	Unknown		
0.0005296283979356809	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Pseudospirillum		
4.92677579475052e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Deep 1	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Thiothrix		
7.390163692125781e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Deep 1	Unknown		
0.0016135190727807954	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116 clade	Unknown		
0.00013548633435563932	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OCS155 marine group	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0002832896081981549	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116 clade	Unknown		
0.0004803606399881757	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Thiothrix		
0.0006281639138306914	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116 clade	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	uncultured		
7.390163692125781e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 2	Unknown		
0.00017243715281626821	Bacteria	Cyanobacteria	ML635J-21	Unknown	Unknown	Unknown		
0.0002586557292244023	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.0002586557292244023	Bacteria	Proteobacteria	TA18	Unknown	Unknown	Unknown		
0.0008375518851075884	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
0.0001970710317900208	Bacteria	Chloroflexi	SAR202 clade	Unknown	Unknown	Unknown		
3.6950818460628905e-05	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	SAR406 clade(Marine group A)	Unknown		
6.15846974343815e-05	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine Group II	Unknown		
